,geometry,peoples
333,"POLYGON ((37.00885239830895 55.44302560477591, 37.01326552342582 55.43912202391212, 37.02106697767528 55.43961491478185, 37.02445679046631 55.44401171458968, 37.02004377997535 55.44791574638119, 37.01224084187908 55.44742252740681, 37.00885239830895 55.44302560477591))",0.0
334,"POLYGON ((37.00894231771988 55.34682043592383, 37.00115924683227 55.34632976591841, 36.99778054582393 55.34193315155647, 37.00218355272444 55.33802732957042, 37.00996514737068 55.33851767113432, 37.01334521117092 55.34291416309554, 37.00894231771988 55.34682043592383))",0.0
335,"POLYGON ((37.00894231771988 55.34682043592383, 37.01334521117092 55.34291416309554, 37.0211285927825 55.34340397496229, 37.02451055773557 55.34780038789926, 37.02010777838374 55.35170711162013, 37.0123229197926 55.35121697148123, 37.00894231771988 55.34682043592383))",0.0
336,"POLYGON ((37.00903182138921 55.25059365001749, 37.01342453050815 55.24668470617269, 37.02118992302142 55.24717143491031, 37.02456407639004 55.25156743589866, 37.02017148084731 55.25547683060474, 37.01240461817403 55.25498977343106, 37.00903182138921 55.25059365001749))",0.0
337,"POLYGON ((37.00996514737068 55.33851767113432, 37.01436710268088 55.33461111363195, 37.02214900786768 55.33510059722687, 37.0255304339821 55.33949696656575, 37.0211285927825 55.34340397496229, 37.01334521117092 55.34291416309554, 37.00996514737068 55.33851767113432))",0.0
338,"POLYGON ((37.01005226951419 55.24228862842874, 37.00228865571175 55.24180137229281, 36.99891828628323 55.23740521818234, 37.00331017453794 55.23349644238682, 37.01107231946409 55.23398336991867, 37.01444404482638 55.23837940181994, 37.01005226951419 55.24228862842874))",0.0
339,"POLYGON ((37.01005226951419 55.24228862842874, 37.01444404482638 55.23837940181994, 37.02220796773067 55.2388658021221, 37.02558158474612 55.24326175743835, 37.02118992302142 55.24717143491031, 37.01342453050815 55.24668470617269, 37.01005226951419 55.24228862842874))",0.0
340,"POLYGON ((37.01130022831173 55.35951953844283, 37.01908656443768 55.36001000685423, 37.02246960755024 55.3644065064686, 37.01806495071026 55.36831266031852, 37.01027713649412 55.3678218636343, 37.00689545739538 55.36342524140324, 37.01130022831173 55.35951953844283))",0.0
341,"POLYGON ((37.01303123708664 55.31360793272049, 37.0052540678394 55.3131185764787, 37.00187751605622 55.30872213822224, 37.00627677280423 55.30481517858636, 37.01405246802581 55.30530420638831, 37.01743038033856 55.30970052223574, 37.01303123708664 55.31360793272049))",0.0
342,"POLYGON ((37.01303123708664 55.31360793272049, 37.01640968703104 55.31800429285576, 37.01200960682016 55.32191141918639, 37.00423096299381 55.32142173450435, 37.00085387414402 55.3170252519622, 37.0052540678394 55.3131185764787, 37.01303123708664 55.31360793272049))",0.0
343,"POLYGON ((37.01303123708664 55.31360793272049, 37.01743038033856 55.30970052223574, 37.02520785957708 55.31018902101752, 37.02858767013912 55.31458525852447, 37.02418864103164 55.31849311990819, 37.01640968703104 55.31800429285576, 37.01303123708664 55.31360793272049))",0.0
344,"POLYGON ((37.01311122576786 55.2173721435219, 37.01750020200769 55.21346206966365, 37.02525971938803 55.2139474846633, 37.02863172830101 55.21834330192452, 37.02424286568227 55.2222538266517, 37.01648188034412 55.22176808321858, 37.01311122576786 55.2173721435219))",0.0
345,"POLYGON ((37.01413008258593 55.20906617632897, 37.01750020200769 55.21346206966365, 37.01311122576786 55.2173721435219, 37.00535201694385 55.21688587319615, 37.00198325177133 55.21248985764426, 37.00637234098838 55.20858023460518, 37.01413008258593 55.20906617632897))",0.0
346,"POLYGON ((37.01413008258593 55.20906617632897, 37.01851812658347 55.20515582040183, 37.02627617655582 55.20564090696865, 37.02964764975339 55.21003667786525, 37.02525971938803 55.2139474846633, 37.01750020200769 55.21346206966365, 37.01413008258593 55.20906617632897))",0.0
347,"POLYGON ((37.01428980323868 55.43082127536248, 37.00987762062699 55.43472514280539, 37.00207796165496 55.43423171992987, 36.99869196802782 55.42983475791635, 37.00310426462289 55.42593134135172, 37.01090244104977 55.42642443595264, 37.01428980323868 55.43082127536248))",0.0
348,"POLYGON ((37.01428980323868 55.43082127536248, 37.02208977420009 55.43131383812765, 37.02547904564963 55.43571059640997, 37.02106697767528 55.43961491478185, 37.01326552342582 55.43912202391212, 37.00987762062699 55.43472514280539, 37.01428980323868 55.43082127536248))",0.0
349,"POLYGON ((37.01499770849773 55.39321916663225, 37.00720545667499 55.39272738512798, 37.00382216083345 55.38833063418264, 37.00822975091048 55.38442578732281, 37.01602052297474 55.38491724055351, 37.01940518453294 55.38931386888731, 37.01499770849773 55.39321916663225))",0.0
350,"POLYGON ((37.01499770849773 55.39321916663225, 37.01940518453294 55.38931386888731, 37.0271977474239 55.38980479113167, 37.03058431459108 55.39420133919452, 37.02617695324989 55.39810708787506, 37.01838290985977 55.39761583752686, 37.01499770849773 55.39321916663225))",0.0
351,"POLYGON ((37.01514854215725 55.20075997360225, 37.01851812658347 55.20515582040183, 37.01413008258593 55.20906617632897, 37.00637234098838 55.20858023460518, 37.0030041102506 55.20418426558563, 37.00739226723685 55.2002743604797, 37.01514854215725 55.20075997360225))",0.0
352,"POLYGON ((37.01514854215725 55.20075997360225, 37.01953565430305 55.19684933578013, 37.02729223741685 55.1973340939148, 37.03066317505831 55.20172981827359, 37.02627617655582 55.20564090696865, 37.01851812658347 55.20515582040183, 37.01514854215725 55.20075997360225))",0.0
353,"POLYGON ((37.01538859455634 55.32630782343659, 37.01098757699277 55.33021466543977, 37.00320745803353 55.32972465231699, 36.99982983195741 55.32532812566205, 37.00423096299381 55.32142173450435, 37.01200960682016 55.32191141918639, 37.01538859455634 55.32630782343659))",0.0
354,"POLYGON ((37.01538859455634 55.32630782343659, 37.01200960682016 55.32191141918639, 37.01640968703104 55.31800429285576, 37.02418864103164 55.31849311990819, 37.02756898995059 55.3228894015321, 37.02316902387292 55.32679697876008, 37.01538859455634 55.32630782343659))",0.0
355,"POLYGON ((37.01538859455634 55.32630782343659, 37.02316902387292 55.32679697876008, 37.02654991130932 55.33119330432795, 37.02214900786768 55.33510059722687, 37.01436710268088 55.33461111363195, 37.01098757699277 55.33021466543977, 37.01538859455634 55.32630782343659))",0.0
356,"POLYGON ((37.01602052297474 55.38491724055351, 37.0204270588828 55.38101165726714, 37.02821814183145 55.38150225140784, 37.03160416862675 55.3858987569083, 37.0271977474239 55.38980479113167, 37.01940518453294 55.38931386888731, 37.01602052297474 55.38491724055351))",0.0
357,"POLYGON ((37.01616660471349 55.19245353568879, 37.01953565430305 55.19684933578013, 37.01514854215725 55.20075997360225, 37.00739226723685 55.2002743604797, 37.00402457077526 55.1958784381656, 37.00841179592118 55.19196825116669, 37.01616660471349 55.19245353568879))",0.0
358,"POLYGON ((37.01616660471349 55.19245353568879, 37.02055278539775 55.18854261614555, 37.02830790220225 55.18902704584885, 37.03167830444678 55.19342272349662, 37.02729223741685 55.1973340939148, 37.01953565430305 55.19684933578013, 37.01616660471349 55.19245353568879))",0.0
359,"POLYGON ((37.0171842704861 55.18414686293564, 37.02055278539775 55.18854261614555, 37.01616660471349 55.19245353568879, 37.00841179592118 55.19196825116669, 37.00504463357735 55.18757237573117, 37.00943092727314 55.18366190701322, 37.0171842704861 55.18414686293564))",0.0
360,"POLYGON ((37.0171842704861 55.18414686293564, 37.02156952009889 55.18023566184525, 37.02932317114288 55.1807197631179, 37.03269303814966 55.18511539388145, 37.02830790220225 55.18902704584885, 37.02055278539775 55.18854261614555, 37.0171842704861 55.18414686293564))",0.0
361,"POLYGON ((37.02010777838374 55.35170711162013, 37.02349028233618 55.35610356798223, 37.01908656443768 55.36001000685423, 37.01130022831173 55.35951953844283, 37.00791908780623 55.35512295946219, 37.0123229197926 55.35121697148123, 37.02010777838374 55.35170711162013))",0.0
362,"POLYGON ((37.02010777838374 55.35170711162013, 37.02451055773557 55.34780038789926, 37.0322957264774 55.34828966962786, 37.0356795933982 55.35268600314976, 37.031276928796 55.35659317781347, 37.02349028233618 55.35610356798223, 37.02010777838374 55.35170711162013))",0.0
363,"POLYGON ((37.02118992302142 55.24717143491031, 37.02558158474612 55.24326175743835, 37.03334728579222 55.24374763007188, 37.03672279526959 55.24814350841392, 37.03233124777793 55.25205363679888, 37.02456407639004 55.25156743589866, 37.02118992302142 55.24717143491031))",0.0
364,"POLYGON ((37.0214485331438 55.37270920301222, 37.01704293696741 55.37661507166694, 37.00925364410522 55.37612394670964, 37.0058714262528 55.37172728140099, 37.01027713649412 55.3678218636343, 37.01806495071026 55.36831266031852, 37.0214485331438 55.37270920301222))",0.0
365,"POLYGON ((37.0214485331438 55.37270920301222, 37.02923813670674 55.37319946904954, 37.0326236232915 55.37759593181472, 37.02821814183145 55.38150225140784, 37.0204270588828 55.38101165726714, 37.01704293696741 55.37661507166694, 37.0214485331438 55.37270920301222))",0.0
366,"POLYGON ((37.02214900786768 55.33510059722687, 37.02654991130932 55.33119330432795, 37.03433212628077 55.33168192985222, 37.03771491423129 55.33607817634721, 37.03331412556124 55.33998592019204, 37.0255304339821 55.33949696656575, 37.02214900786768 55.33510059722687))",0.0
367,"POLYGON ((37.02413416466503 55.4147109510371, 37.01633715860486 55.41421904448072, 37.01295087715179 55.40982228898293, 37.01736023462869 55.40591756283995, 37.02515575907509 55.40640914129216, 37.02854340747047 55.41080577396124, 37.02413416466503 55.4147109510371))",0.0
368,"POLYGON ((37.02413416466503 55.4147109510371, 37.02752235391679 55.41910762575007, 37.02311216978498 55.42301251676417, 37.01531368155324 55.42252028210346, 37.0119268598129 55.41812348456327, 37.01633715860486 55.41421904448072, 37.02413416466503 55.4147109510371))",0.0
369,"POLYGON ((37.02413416466503 55.4147109510371, 37.02854340747047 55.41080577396124, 37.0363407243908 55.41129682064525, 37.03973028067311 55.41569337230897, 37.03532115319264 55.41959900036822, 37.02752235391679 55.41910762575007, 37.02413416466503 55.4147109510371))",0.0
370,"POLYGON ((37.02424286568227 55.2222538266517, 37.02761541046996 55.22664969010441, 37.02322561520702 55.23055993258695, 37.01546316136099 55.23007386071961, 37.01209197147125 55.2256778748341, 37.01648188034412 55.22176808321858, 37.02424286568227 55.2222538266517))",0.0
371,"POLYGON ((37.02515575907509 55.40640914129216, 37.01736023462869 55.40591756283995, 37.01397449330172 55.40152084955736, 37.01838290985977 55.39761583752686, 37.02617695324989 55.39810708787506, 37.02956406095041 55.40250367832746, 37.02515575907509 55.40640914129216))",0.0
372,"POLYGON ((37.02515575907509 55.40640914129216, 37.02956406095041 55.40250367832746, 37.03735989607319 55.40299439707745, 37.04074891093025 55.40739090669587, 37.0363407243908 55.41129682064525, 37.02854340747047 55.41080577396124, 37.02515575907509 55.40640914129216))",0.0
373,"POLYGON ((37.02563249958532 55.14700550493053, 37.03338029307002 55.1474882924885, 37.03674802071601 55.15188373398275, 37.0323666052028 55.1557965104071, 37.02461734815005 55.15531339442171, 37.02125097036311 55.15091783046948, 37.02563249958532 55.14700550493053))",0.0
374,"POLYGON ((37.02650090005478 55.42740923334821, 37.02208977420009 55.43131383812765, 37.01428980323868 55.43082127536248, 37.01090244104977 55.42642443595264, 37.01531368155324 55.42252028210346, 37.02311216978498 55.42301251676417, 37.02650090005478 55.42740923334821))",0.0
375,"POLYGON ((37.02650090005478 55.42740923334821, 37.03430118224435 55.42790093590059, 37.03769182186319 55.43229757113638, 37.03328081131146 55.43620262689664, 37.02547904564963 55.43571059640997, 37.02208977420009 55.43131383812765, 37.02650090005478 55.42740923334821))",0.0
376,"POLYGON ((37.02659869602886 55.23495584205798, 37.02220796773067 55.2388658021221, 37.01444404482638 55.23837940181994, 37.01107231946409 55.23398336991867, 37.01546316136099 55.23007386071961, 37.02322561520702 55.23055993258695, 37.02659869602886 55.23495584205798))",0.0
377,"POLYGON ((37.02659869602886 55.23495584205798, 37.0343629272843 55.23544138642541, 37.0377378998465 55.23983721909289, 37.03334728579222 55.24374763007188, 37.02558158474612 55.24326175743835, 37.02220796773067 55.2388658021221, 37.02659869602886 55.23495584205798))",0.0
378,"POLYGON ((37.02761541046996 55.22664969010441, 37.03537817248562 55.22713490620631, 37.03875260829249 55.23153069302609, 37.0343629272843 55.23544138642541, 37.02659869602886 55.23495584205798, 37.02322561520702 55.23055993258695, 37.02761541046996 55.22664969010441))",0.0
379,"POLYGON ((37.02858767013912 55.31458525852447, 37.03636693355892 55.31507322784574, 37.03974864318307 55.31946938662185, 37.03534972886902 55.32337769895469, 37.02756898995059 55.3228894015321, 37.02418864103164 55.31849311990819, 37.02858767013912 55.31458525852447))",0.0
380,"POLYGON ((37.02960595210787 55.30628087565142, 37.02520785957708 55.31018902101752, 37.01743038033856 55.30970052223574, 37.01405246802581 55.30530420638831, 37.01845067471225 55.30139651192285, 37.02622667974232 55.30188468243443, 37.02960595210787 55.30628087565142))",0.0
381,"POLYGON ((37.02960595210787 55.30628087565142, 37.03738374058307 55.30676851687174, 37.0407649112854 55.31116463152889, 37.03636693355892 55.31507322784574, 37.02858767013912 55.31458525852447, 37.02520785957708 55.31018902101752, 37.02960595210787 55.30628087565142))",0.0
382,"POLYGON ((37.03025773228365 55.36489644440272, 37.02246960755024 55.3644065064686, 37.01908656443768 55.36001000685423, 37.02349028233618 55.35610356798223, 37.031276928796 55.35659317781347, 37.03466133544359 55.36098955458939, 37.03025773228365 55.36489644440272))",0.0
383,"POLYGON ((37.03025773228365 55.36489644440272, 37.03364267881919 55.36929286425973, 37.02923813670674 55.37319946904954, 37.0214485331438 55.37270920301222, 37.01806495071026 55.36831266031852, 37.02246960755024 55.3644065064686, 37.03025773228365 55.36489644440272))",0.0
384,"POLYGON ((37.03025773228365 55.36489644440272, 37.03466133544359 55.36098955458939, 37.04244976993662 55.36147863367164, 37.04583608009482 55.36587493047021, 37.04143259232483 55.36978227127516, 37.03364267881919 55.36929286425973, 37.03025773228365 55.36489644440272))",0.0
385,"POLYGON ((37.03058431459108 55.39420133919452, 37.03837866847393 55.39469173001062, 37.04176714206763 55.39908819741089, 37.03735989607319 55.40299439707745, 37.02956406095041 55.40250367832746, 37.02617695324989 55.39810708787506, 37.03058431459108 55.39420133919452))",0.0
386,"POLYGON ((37.03062383608967 55.29797625325939, 37.02622667974232 55.30188468243443, 37.01845067471225 55.30139651192285, 37.01507329987113 55.29700024053627, 37.01947057038532 55.29309226226356, 37.02724510176021 55.29358010450535, 37.03062383608967 55.29797625325939))",0.0
387,"POLYGON ((37.03062383608967 55.29797625325939, 37.03840015017403 55.29846356637918, 37.04178078211531 55.30285963674432, 37.03738374058307 55.30676851687174, 37.02960595210787 55.30628087565142, 37.02622667974232 55.30188468243443, 37.03062383608967 55.29797625325939))",0.0
388,"POLYGON ((37.031276928796 55.35659317781347, 37.0356795933982 55.35268600314976, 37.04346654943472 55.35317475429908, 37.04685231913819 55.35757100801486, 37.04244976993662 55.36147863367164, 37.03466133544359 55.36098955458939, 37.031276928796 55.35659317781347))",0.0
389,"POLYGON ((37.03135252241271 55.16410449504978, 37.02360180124425 55.16362105063608, 37.02023488941403 55.15922543910959, 37.02461734815005 55.15531339442171, 37.0323666052028 55.1557965104071, 37.03573486745057 55.1601919994786, 37.03135252241271 55.16410449504978))",0.0
