area_id,facility_id,area_name,type_id,square,sports
1007039,105069,бассейн плавательный 25-ти метровый крытый,20,400.0,[12]
1007040,105069,зал спортивный №1,5,1250.0,"[2, 4, 7]"
1007041,105069,универсальная спортивная площадка №1,12,800.0,[21]
1007042,105069,поле футбольное,3,7080.0,[3]
1007043,105069,теннисный корт,23,648.0,[14]
1007054,100064,зал спортивный,5,266.4,"[2, 3, 7]"
1007055,100064,зал тренажерный,7,34.1,[30]
1007107,101209,площадка для игры в волейбол №1,42,162.0,[7]
1007108,101209,площадка для пляжных видов спорта открытая,9,288.0,[7]
1007109,101209,зал тренажерный,7,60.0,[28]
1007110,101209,"городок тренажерный универсальный, Силовой городок",18,1140.0,[21]
1007111,101209,"скалодром открытый, «Альпинистский стенд»",51,4.0,"[88, 87]"
1007131,102117,универсальная спортивная площадка №2,12,800.0,"[2, 3, 92]"
1007132,102310,универсальная спортивная площадка №1,12,441.0,"[2, 3]"
1007141,103464,зал спортивный,5,238.9,[145]
1007142,103465,зал спортивный,5,47.0,[33]
1007147,104441,поле футбольное,3,6624.0,[3]
1007148,104485,зал спортивный,5,72.0,[44]
1007159,102474,зал спортивный №1,5,24.5,[21]
1007160,102474,зал спортивный №2,5,18.0,"[33, 34]"
1007161,102634,зал тренажерный,7,90.0,"[43, 21]"
1007171,102633,зал спортивный №1,5,84.0,"[21, 15]"
1007172,102633,зал тренажерный,7,72.0,[21]
1007174,102633,зал спортивный №2,5,14.0,[33]
1007175,102435,бассейн плавательный 25-ти метровый крытый,20,350.0,[12]
1007182,103466,стрелковый тир,6,600.0,"[57, 58, 22]"
1007184,103447,зал тренажерный,7,138.0,"[21, 30]"
1007186,100078,зал спортивный,5,143.0,"[10, 6]"
1007235,102561,бассейн плавательный 25-ти метровый крытый,20,187.5,[12]
1007243,103541,универсальная спортивная площадка,12,129.0,"[2, 3]"
1007358,103609,универсальная спортивная площадка №1,12,450.0,"[5, 7]"
1007376,105093,зал спортивный №1,5,214.9,"[21, 6]"
1007377,105093,зал спортивный №2,5,43.0,[82]
1007378,105093,зал тренажерный,7,55.0,"[28, 21]"
1007392,104577,зал спортивный №4,5,18.0,[44]
1007395,105098,зал спортивный,5,406.0,"[2, 3, 7, 9, 24]"
1007396,104649,зал тренажерный,7,120.0,[30]
1007398,105343,зал спортивный,5,67.2,[33]
1007403,100134,зал спортивный №1,5,24.0,[126]
1007404,100134,зал тренажерный,7,24.0,[21]
1007405,100134,зал спортивный №3,5,21.0,[82]
1007406,100134,зал спортивный №2,5,21.0,[21]
1007407,100094,зал спортивный №1,5,192.0,[46]
1007408,104578,зал спортивный,5,21.0,[21]
1007439,104636,бассейн плавательный 50-ти метровый крытый,67,1250.0,"[90, 12]"
1007440,104636,бассейн плавательный площадью более 60-ти кв.м крытый,22,90.0,"[52, 12]"
1007441,104636,бассейн плавательный площадью менее 60-ти кв.м крытый,30,50.0,[21]
1007442,104636,"зал спортивный №1, «средний»",5,144.0,[45]
1007443,104636,"зал спортивный №2, «игровой»",5,300.0,"[2, 5]"
1007446,104637,"зал спортивный №1, «зал для игры в сквош»",5,60.0,[154]
1007448,104637,"зал спортивный №3, «зал аэробики»",5,72.0,"[89, 20]"
1007449,104637,зал теннисный №1,32,288.0,[14]
1007466,105079,поле регбийное,15,8680.0,[134]
1007477,104666,зал спортивный №3,5,198.6,"[11, 44, 45]"
1007482,105122,зал тренажерный,7,40.0,[21]
1007483,105122,универсальная спортивная площадка,12,150.0,[21]
1007487,104876,спортивный зал,5,42.0,"[33, 45, 21, 15]"
1007490,105087,стрелковый тир,6,150.0,"[22, 58, 59, 60, 61]"
1007496,105074,"зал спортивный №1, «игровой»",5,1008.0,"[8, 3, 21, 7]"
1007497,105074,"зал спортивный №2, «зал аэробики»",5,120.0,[89]
1007498,105074,зал спортивный №3,5,100.0,"[82, 20, 44]"
1007508,105045,универсальная спортивная площадка,12,312.0,"[2, 7]"
1007510,104702,зал спортивный,5,54.0,"[81, 21]"
1007511,104754,универсальная спортивная площадка,12,338.0,"[0, 1, 2, 3]"
1007512,105083,универсальная спортивная площадка,12,252.0,"[2, 3]"
1007513,105084,универсальная спортивная площадка,12,276.0,"[2, 3]"
1007514,105085,универсальная спортивная площадка,12,450.0,"[2, 3, 7]"
1007515,105518,универсальная спортивная площадка,12,800.0,"[1, 2, 7]"
1007517,105090,площадка для игры в футбол,24,800.0,[3]
1007518,105090,городок тренажерный универсальный,18,150.0,[21]
1007519,104896,универсальная спортивная площадка,12,242.0,"[2, 3]"
1007520,104894,универсальная спортивная площадка,12,200.0,[3]
1007521,104893,универсальная спортивная площадка,12,162.0,"[2, 3]"
1007522,104709,площадка для игры в баскетбол,28,288.0,[2]
1007523,104913,универсальная спортивная площадка,12,191.6,"[2, 3, 21]"
1007524,104914,универсальная спортивная площадка,12,552.6,"[0, 1, 2]"
1007525,104916,универсальная спортивная площадка,12,540.0,"[2, 3]"
1007526,104991,универсальная спортивная площадка,12,207.0,"[2, 21]"
1007527,105124,универсальная спортивная площадка,12,200.0,"[2, 3, 21]"
1007528,105123,универсальная спортивная площадка,12,442.0,"[0, 1, 2]"
1007529,104917,универсальная спортивная площадка,12,648.0,"[2, 3]"
1007530,105082,универсальная спортивная площадка,12,448.0,"[2, 3]"
1007531,104850,площадка для игры в баскетбол,28,420.0,[2]
1007533,104689,"универсальная спортивная площадка, «ликвидировано, дубль зоны 1059162»",12,288.0,"[0, 1, 3]"
1007534,104901,площадка для игры в футбол,24,1540.0,[3]
1007535,104716,универсальная спортивная площадка,12,375.0,"[0, 1, 3]"
1007536,105545,универсальная спортивная площадка,12,777.0,"[2, 3]"
1007538,104663,площадка для игры в футбол,24,800.0,"[0, 1, 3]"
1007539,104664,площадка для игры в футбол,24,840.0,[3]
1007540,104941,универсальная спортивная площадка,12,392.0,[21]
1007541,104909,универсальная спортивная площадка,12,288.0,"[3, 7]"
1007542,104918,универсальная спортивная площадка,12,540.0,"[2, 3]"
1007543,104710,площадка для игры в волейбол,42,450.0,[7]
1007544,104995,универсальная спортивная площадка,12,360.0,[21]
1007545,105075,универсальная спортивная площадка,12,722.0,"[2, 3]"
1007547,104842,универсальная спортивная площадка,12,288.0,"[3, 21]"
1007548,104776,универсальная спортивная площадка,12,280.0,"[3, 21]"
1007549,104711,универсальная спортивная площадка,12,420.0,"[3, 7]"
1007550,105126,универсальная спортивная площадка,12,360.0,"[2, 3]"
1007551,105071,универсальная спортивная площадка,12,240.0,[3]
1007552,105072,универсальная спортивная площадка,12,600.0,"[2, 3]"
1007553,105073,универсальная спортивная площадка,12,450.0,"[0, 1, 2, 3, 7]"
1007554,104820,универсальная спортивная площадка,12,336.0,"[2, 3]"
1007555,104713,площадка для игры в футбол,24,580.0,[3]
1007556,104714,площадка для игры в футбол,24,648.0,[3]
1007558,104686,универсальная спортивная площадка,12,200.0,"[2, 3]"
1007559,104687,универсальная спортивная площадка,12,325.0,"[2, 3]"
1007560,104688,универсальная спортивная площадка,12,512.0,"[2, 3]"
1007561,104912,площадка для игры в футбол,24,1250.0,[3]
1007562,104931,универсальная спортивная площадка,12,280.0,"[2, 3]"
1007564,104903,универсальная спортивная площадка,12,420.0,"[0, 1, 2, 3]"
1007565,105097,городок тренажерный (воркаут) старого типа,27,169.0,[39]
1007566,104922,универсальная спортивная площадка,12,800.0,"[0, 2, 3]"
1007567,104678,городок тренажерный универсальный,18,150.0,[21]
1007568,104908,универсальная спортивная площадка,12,740.0,"[0, 1, 2, 3]"
1007569,104910,универсальная спортивная площадка,12,450.0,"[2, 3]"
1007570,104993,площадка для игры в футбол,24,1485.0,[3]
1007571,104970,универсальная спортивная площадка,12,648.0,"[2, 3]"
1007572,104718,универсальная спортивная площадка,12,180.0,"[3, 21]"
1007573,104719,универсальная спортивная площадка,12,350.0,"[0, 1, 2]"
1007574,104720,универсальная спортивная площадка,12,450.0,"[2, 3]"
1007575,105038,универсальная спортивная площадка,12,648.0,"[2, 3]"
1007576,105039,универсальная спортивная площадка,12,308.0,"[2, 3]"
1007577,105040,универсальная спортивная площадка,12,312.0,"[1, 21]"
1007578,105041,универсальная спортивная площадка,12,684.0,"[0, 1, 3]"
1007581,105047,универсальная спортивная площадка,12,640.0,"[0, 1, 3]"
